#start mode=1 prof=3 force=0 gear=HEAVY kp=9600.0 kd=120.0 vkp=6200.0 vki=31.0 lb=7.5 ea=21.9 rms=0.0 dead=1500 vbat=11.1
#seq,gyro,ang_c,ml,mr,el,er,inj
21,1650,107,2600,2600,-8,-9,0
22,2107,160,2600,2600,-7,-8,0
23,2527,229,2600,2600,-5,-5,0
24,2823,308,2600,2600,-3,-4,0
25,2960,401,2600,2600,-1,-2,0
26,2673,494,2600,2600,1,0,0
27,1437,552,2600,2600,2,2,0
28,-49,561,-1589,-1589,5,4,0
29,-1058,537,-2600,-2600,5,4,0
30,-1734,493,-2600,-2600,5,4,0
31,-2314,428,-2600,-2600,3,1,0
32,-2668,343,-2600,-2600,2,-1,0
33,-2622,254,-2600,-2600,-1,-2,0
34,-2276,166,-2600,-2600,-2,-5,0
35,-1282,111,-2600,-2600,-4,-5,0
36,-56,95,-2112,-2112,-5,-8,0
37,1037,115,2106,2106,-7,-8,0
38,1730,159,2600,2600,-7,-9,0
39,2186,217,2600,2600,-5,-8,0
40,2555,285,2600,2600,-4,-6,0
41,2859,365,2600,2600,-2,-4,0
42,3023,472,2600,2600,0,-1,0
43,2136,556,2600,2600,2,0,0
44,-11,566,-1627,-1627,4,1,0
45,-1478,518,-2600,-2600,4,3,0
46,-1619,473,-2600,-2600,4,3,0
47,-1795,418,-2600,-2600,2,1,0
48,-1921,356,-2600,-2600,0,-2,0
49,-1846,292,-2600,-2600,-2,-3,0
50,-1488,228,-2600,-2600,-4,-5,0
51,-14,210,-1961,-1961,-4,-6,0
52,1673,255,2600,2600,-7,-8,0
53,2211,320,2600,2600,-7,-8,0
54,2359,379,2600,2600,-4,-6,0
55,2768,458,2600,2600,-1,-3,0
56,2942,553,2600,2600,-1,-2,0
57,2489,647,2600,2600,1,0,0
58,526,676,2128,2128,3,2,0
59,-1033,641,-2600,-2600,4,3,0
60,-1187,600,-2600,-2600,5,3,0
61,-1170,574,-2600,-2600,3,3,0
62,-1725,522,-2600,-2600,1,0,0
63,-1960,458,-2600,-2600,-1,-2,0
64,-1771,385,-2600,-2600,-3,-2,0
65,-373,353,-2168,-2168,-4,-5,0
66,1607,394,2600,2600,-6,-6,0
67,2274,463,2600,2600,-6,-6,0
68,2309,526,2600,2600,-3,-5,0
69,2533,598,2600,2600,-1,-2,0
70,2747,680,2600,2600,0,0,0
71,2605,775,2600,2600,2,2,0
72,909,820,2600,2600,3,3,0
73,-982,789,-2334,-2334,5,6,0
74,-1373,739,-2600,-2600,6,5,0
75,-1184,708,-2470,-2470,5,5,0
76,-1601,664,-2600,-2600,2,2,0
77,-2022,600,-2600,-2600,0,0,0
78,-1919,524,-2600,-2600,-2,-2,0
79,-786,478,-2378,-2378,-2,-3,0
80,1326,503,2600,2600,-6,-5,0
81,2422,576,2600,2600,-4,-6,0
82,2606,652,2600,2600,-3,-3,0
83,2727,729,2600,2600,-1,-1,0
84,2930,814,2600,2600,2,0,0
85,2860,915,2600,2600,2,1,0
86,1256,968,2600,2600,4,3,0
87,-554,948,-1589,-1589,6,5,0
88,-820,916,-1845,-1845,6,5,0
89,-719,903,-1650,-1650,6,6,0
90,-1289,869,-2321,-2321,5,4,0
91,-1670,814,-2600,-2600,4,3,0
92,-1529,761,-2600,-2600,3,2,0
93,-1185,710,-2377,-2377,1,0,0
94,-471,679,-1628,-1628,-2,-1,0
95,614,683,2593,2593,-2,-3,0
96,1735,729,2600,2600,-3,-4,0
97,2334,793,2600,2600,-1,-2,0
98,2648,866,2600,2600,1,1,0
99,2896,952,2600,2600,3,2,0
100,2585,1047,2600,2600,4,3,0
101,626,1076,2600,2600,4,4,0
102,-694,1049,1541,1541,7,7,0
103,-639,1029,1691,1691,8,7,0
104,-777,1011,1596,1596,8,7,0
105,-1324,972,-2024,-2024,8,7,0
106,-1586,921,-2335,-2335,7,7,0
107,-1468,874,-2222,-2222,6,5,0
108,-1374,831,-2157,-2157,5,4,0
109,-1338,787,-2211,-2211,3,1,0
110,-1147,742,-2101,-2101,1,0,0
111,-537,713,1520,1520,0,-1,0
112,374,713,2533,2533,0,-2,0
113,1157,740,2600,2600,0,-2,0
114,1695,784,2600,2600,0,0,0
115,2008,836,2600,2600,4,3,0
116,2324,911,2600,2600,4,3,0
117,1998,984,2600,2600,5,5,0
118,733,1014,2600,2600,6,6,0
119,-417,1006,2047,2047,8,7,0
120,-981,982,-1557,-1557,10,7,0
121,-1361,946,-1966,-1966,9,8,0
122,-1800,896,-2482,-2482,9,7,0
123,-2214,829,-2600,-2600,7,6,0
124,-2313,753,-2600,-2600,5,3,0
125,-2147,683,-2600,-2600,4,2,0
126,-1890,610,-2600,-2600,1,-1,0
127,-1010,563,-2115,-2115,0,-2,0
128,211,555,2227,2227,-2,-3,0
129,1201,580,2600,2600,-3,-4,0
130,1865,627,2600,2600,-1,-3,0
131,2344,688,2600,2600,1,0,0
132,2757,765,2600,2600,3,1,0
133,2914,863,2600,2600,4,4,0
134,2027,935,2600,2600,4,4,0
135,713,964,2600,2600,6,7,0
136,-170,965,2278,2278,8,6,0
137,-709,949,1731,1731,10,8,0
138,-1213,918,-1805,-1805,9,9,0
139,-1780,869,-2460,-2460,9,8,0
140,-2227,799,-2600,-2600,8,6,0
141,-2261,726,-2600,-2600,6,5,0
142,-2138,658,-2600,-2600,4,3,0
143,-2001,585,-2600,-2600,2,0,0
144,-1204,532,-2290,-2290,0,-1,0
145,297,525,2370,2370,-2,-4,0
146,1498,560,2600,2600,-3,-4,0
147,2142,615,2600,2600,-1,-2,0
148,2629,685,2600,2600,1,1,0
149,2952,768,2600,2600,3,2,0
150,2995,870,2600,2600,2,4,0
151,1971,940,2600,2600,6,6,0
152,595,964,2600,2600,6,6,0
153,-180,964,2330,2330,7,7,0
154,-629,948,1878,1878,9,8,0
155,-1012,921,-1503,-1503,10,9,0
156,-1480,878,-2017,-2017,9,10,0
157,-1858,821,-2479,-2479,8,8,0
158,-1955,758,-2600,-2600,7,6,0
159,-1864,700,-2600,-2600,5,5,0
160,-1814,639,-2600,-2600,2,2,0
161,-1451,579,-2388,-2388,2,1,0
162,-157,556,2030,2030,-1,-1,0
163,1337,582,2600,2600,-2,-3,0
164,2177,635,2600,2600,-1,-1,0
165,2734,706,2600,2600,1,1,0
166,3203,798,2600,2600,3,3,0
167,3366,904,2600,2600,4,4,0
168,2849,1000,2600,2600,4,5,0
169,1620,1054,2600,2600,7,7,0
170,804,1079,2600,2600,7,8,0
171,569,1097,2600,2600,9,9,0
172,341,1110,2600,2600,9,11,0
173,-136,1109,2600,2600,11,12,0
174,-670,1089,2406,2406,12,12,0
175,-1034,1063,2060,2060,13,13,0
176,-1449,1021,1619,1619,12,14,0
177,-1796,963,-1760,-1760,13,14,0
178,-1906,903,-1860,-1860,14,14,0
179,-2029,842,-2020,-2020,12,13,0
180,-2088,777,-2153,-2153,10,11,0
181,-2076,714,-2207,-2207,10,10,0
182,-2054,639,-2298,-2298,8,8,0
183,-1488,576,-1758,-1758,5,7,0
184,103,564,2600,2600,5,5,0
185,1367,601,2600,2600,3,4,0
186,1728,648,2600,2600,5,5,0
187,1955,699,2600,2600,7,7,0
188,2215,759,2600,2600,8,8,0
189,2256,841,2600,2600,9,9,0
190,1271,891,2600,2600,10,10,0
191,-86,888,2600,2600,10,11,0
192,-524,867,2600,2600,12,12,0
193,-390,860,2600,2600,13,13,0
194,-800,842,2475,2475,14,13,0
195,-1249,803,1988,1988,14,15,0
196,-1433,761,1824,1824,15,16,0
197,-1695,711,1535,1535,15,15,0
198,-1941,649,-1768,-1768,15,14,0
199,-1892,587,-1722,-1722,14,15,0
200,-1743,532,-1566,-1566,14,14,0
201,-1676,478,-1550,-1550,12,12,0
202,-1599,427,-1547,-1547,10,11,0
203,-1497,375,1504,1504,11,11,0
204,-1168,326,1814,1814,10,10,0
205,-341,305,2600,2600,10,10,0
206,417,314,2600,2600,10,11,0
207,690,332,2600,2600,11,11,0
208,856,360,2600,2600,11,11,0
209,726,397,2600,2600,13,13,0
210,-84,401,2600,2600,14,14,0
211,-967,372,2196,2196,13,15,0
212,-1373,325,1726,1726,16,14,0
213,-1344,289,1790,1790,15,16,0
214,-1552,248,1534,1534,14,15,0
215,-1890,188,-1878,-1878,15,16,0
216,-1897,127,-1920,-1920,15,14,0
217,-1781,69,-1835,-1835,13,14,0
218,-1647,18,-1750,-1750,12,12,0
219,-1611,-32,-1798,-1798,11,11,0
220,-1443,-88,-1714,-1714,9,10,0
221,-802,-125,1948,1948,8,9,0
222,-2,-132,2600,2600,8,8,0
223,692,-115,2600,2600,8,9,0
224,1100,-85,2600,2600,9,10,0
225,1289,-49,2600,2600,11,11,0
226,1413,2,2600,2600,12,12,0
227,790,42,2600,2600,12,12,0
228,-581,27,2344,2344,13,13,0
229,-1232,-13,1593,1593,14,15,0
230,-1204,-51,1649,1649,14,15,0
231,-1213,-79,1654,1654,14,14,0
232,-1618,-128,-1833,-1833,14,15,0
233,-1758,-183,-2033,-2033,14,13,0
234,-1700,-235,-2015,-2015,12,13,0
235,-1697,-286,-2100,-2100,10,11,0
236,-1714,-345,-2240,-2240,8,10,0
237,-1417,-402,-2010,-2010,8,8,0
238,-372,-427,2122,2122,6,6,0
239,927,-401,2600,2600,5,5,0
240,1529,-355,2600,2600,5,6,0
241,1731,-309,2600,2600,7,6,0
242,2007,-251,2600,2600,8,8,0
243,2163,-185,2600,2600,8,10,0
244,1962,-107,2600,2600,10,9,0
245,680,-71,2600,2600,11,12,0
246,-573,-90,2141,2141,12,12,0
247,-830,-118,1879,1879,13,13,0
248,-835,-138,1927,1927,13,14,0
249,-1190,-167,1527,1527,13,13,0
250,-1652,-218,-2031,-2031,13,13,0
251,-1742,-272,-2132,-2132,14,14,0
252,-1700,-325,-2121,-2121,12,12,0
253,-1676,-376,-2180,-2180,9,10,0
254,-1623,-434,-2224,-2224,8,9,0
255,-1137,-481,-1758,-1758,7,7,0
256,-250,-496,2192,2192,5,5,0
257,733,-474,2600,2600,5,5,0
258,1377,-433,2600,2600,6,5,0
259,1638,-386,2600,2600,6,7,0
260,1835,-331,2600,2600,8,8,0
261,1861,-266,2600,2600,10,9,0
262,1155,-212,2600,2600,9,10,0
263,-397,-213,2252,2252,11,12,0
264,-1211,-252,-1695,-1695,12,12,0
265,-1249,-288,-1717,-1717,12,12,0
266,-1379,-321,-1856,-1856,12,12,0
267,-1875,-374,-2499,-2499,10,10,0
268,-2150,-436,-2600,-2600,10,10,0
269,-2280,-509,-2600,-2600,6,7,0
270,-2025,-585,-2600,-2600,6,5,0
271,-846,-624,-1763,-1763,2,3,0
272,651,-608,2600,2600,2,2,0
273,1463,-565,2600,2600,1,0,0
274,1861,-510,2600,2600,1,2,0
275,2128,-443,2600,2600,4,3,0
276,2163,-375,2600,2600,6,6,0
277,2076,-295,2600,2600,6,6,0
278,1071,-240,2600,2600,7,7,0
279,-760,-254,1501,1501,9,9,0
280,-1602,-302,-2464,-2464,10,11,0
281,-1710,-351,-2592,-2592,9,9,0
282,-1871,-401,-2600,-2600,8,8,0
283,-2203,-461,-2600,-2600,5,5,0
284,-2454,-533,-2600,-2600,4,3,0
285,-2393,-619,-2600,-2600,2,2,0
286,-1016,-664,-2346,-2346,-1,0,0
287,760,-648,2600,2600,-2,-3,0
288,1748,-592,2600,2600,-4,-4,0
289,1910,-538,2600,2600,0,0,0
290,2192,-469,2600,2600,1,1,0
291,2236,-395,2600,2600,2,3,0
292,1948,-315,2600,2600,4,3,0
293,466,-279,2556,2556,5,5,0
294,-1282,-312,-2483,-2483,7,7,0
295,-1923,-371,-2600,-2600,7,8,0
296,-2030,-425,-2600,-2600,6,6,0
297,-2437,-491,-2600,-2600,4,3,0
298,-2845,-573,-2600,-2600,1,2,0
299,-2919,-675,-2600,-2600,-1,0,0
300,-1793,-744,-2600,-2600,-1,-2,0
301,46,-751,-1544,-1544,-4,-4,0
302,1185,-712,2600,2600,-6,-4,0
303,1267,-676,2600,2600,-5,-6,0
304,1590,-635,2600,2600,-3,-3,0
305,2074,-571,2600,2600,-1,-1,0
306,2093,-499,2600,2600,0,1,0
307,1599,-427,2600,2600,3,2,0
308,-175,-410,-1614,-1614,2,4,0
309,-1825,-463,-2600,-2600,6,6,0
310,-2318,-533,-2600,-2600,4,5,0
311,-2453,-604,-2600,-2600,2,3,0
312,-2629,-679,-2600,-2600,1,1,0
313,-2844,-770,-2600,-2600,-2,-1,0
314,-2596,-863,-2600,-2600,-1,-2,0
315,-1038,-906,-2600,-2600,-4,-3,0
316,462,-890,1560,1560,-6,-5,0
317,634,-872,1680,1680,-6,-6,0
318,731,-860,1719,1719,-6,-6,0
319,1384,-819,2487,2487,-5,-5,0
320,1566,-769,2600,2600,-4,-4,0
321,1416,-722,2589,2589,-3,-3,0
322,1139,-675,2360,2360,0,0,0
323,498,-642,1711,1711,2,2,0
324,-750,-646,-2600,-2600,2,3,0
325,-2065,-705,-2600,-2600,3,3,0
326,-2639,-783,-2600,-2600,1,1,0
327,-2862,-866,-2600,-2600,-1,-1,0
328,-3058,-965,-2600,-2600,-3,-2,0
329,-2512,-1056,-2600,-2600,-4,-4,0
330,-509,-1079,-2600,-2600,-5,-6,0
331,639,-1056,-1639,-1639,-6,-8,0
332,564,-1041,-1821,-1821,-8,-8,0
333,707,-1031,-1721,-1721,-7,-8,0
334,1433,-994,2096,2096,-8,-9,0
335,1830,-936,2564,2564,-8,-8,0
336,1697,-882,2419,2419,-7,-7,0
337,1540,-834,2307,2307,-4,-4,0
338,1371,-786,2215,2215,-1,-3,0
339,938,-739,1803,1803,-2,-1,0
340,-121,-722,-2357,-2357,1,0,0
341,-1491,-757,-2600,-2600,1,1,0
342,-2244,-823,-2600,-2600,-2,-1,0
343,-2500,-896,-2600,-2600,-2,-2,0
344,-2691,-979,-2600,-2600,-4,-4,0
345,-2488,-1068,-2600,-2600,-6,-6,0
346,-841,-1104,-2600,-2600,-6,-6,0
347,672,-1082,-1871,-1871,-7,-9,0
348,758,-1058,-1839,-1839,-9,-9,0
349,694,-1047,-2006,-2006,-10,-10,0
350,1199,-1017,1553,1553,-9,-10,0
351,1602,-966,2031,2031,-9,-9,0
352,1552,-918,1980,1980,-8,-9,0
353,1395,-873,1834,1834,-7,-7,0
354,1188,-836,1639,1639,-5,-7,0
355,1026,-802,1511,1511,-5,-5,0
356,791,-762,-1704,-1704,-5,-5,0
357,70,-743,-2506,-2506,-4,-4,0
358,-904,-766,-2600,-2600,-4,-5,0
359,-1368,-806,-2600,-2600,-5,-6,0
360,-1584,-855,-2600,-2600,-7,-7,0
361,-1541,-915,-2600,-2600,-8,-9,0
362,-480,-939,-2600,-2600,-9,-9,0
363,770,-917,-2017,-2017,-9,-11,0
364,1202,-877,-1550,-1550,-11,-12,0
365,1116,-852,-1713,-1713,-12,-12,0
366,1466,-817,1686,1686,-10,-12,0
367,1921,-759,2253,2253,-10,-11,0
368,1813,-705,2163,2163,-9,-10,0
369,1671,-657,2069,2069,-7,-8,0
370,1550,-602,2020,2020,-6,-7,0
371,983,-557,-1551,-1551,-4,-6,0
372,52,-545,-2581,-2581,-3,-5,0
373,-671,-564,-2600,-2600,-3,-4,0
374,-993,-594,-2600,-2600,-4,-5,0
375,-1241,-628,-2600,-2600,-5,-7,0
376,-1558,-683,-2600,-2600,-7,-9,0
377,-1188,-733,-2600,-2600,-8,-8,0
378,278,-733,-2499,-2499,-8,-11,0
379,1107,-698,-1551,-1551,-10,-12,0
380,1065,-671,-1643,-1643,-10,-12,0
381,1334,-640,1641,1641,-11,-12,0
382,1951,-581,2390,2390,-10,-12,0
383,2023,-519,2495,2495,-10,-12,0
384,1864,-462,2382,2382,-7,-9,0
385,1762,-409,2369,2369,-5,-7,0
386,1633,-349,2352,2352,-4,-5,0
387,921,-301,1648,1648,-1,-4,0
388,-599,-304,-2600,-2600,-1,-1,0
389,-1845,-357,-2600,-2600,0,-2,0
390,-2389,-430,-2600,-2600,-2,-3,0
391,-2609,-507,-2600,-2600,-2,-4,0
392,-2783,-590,-2600,-2600,-6,-6,0
393,-2751,-688,-2600,-2600,-5,-7,0
394,-1512,-747,-2600,-2600,-7,-9,0
395,36,-746,-2600,-2600,-8,-9,0
396,430,-731,-2314,-2314,-9,-11,0
397,369,-729,-2487,-2487,-11,-12,0
398,887,-710,-1925,-1925,-10,-12,0
399,1418,-668,1648,1648,-12,-14,0
400,1586,-623,1803,1803,-12,-14,0
401,1780,-576,2034,2034,-11,-12,0
402,2006,-517,2352,2352,-9,-11,0
403,1843,-464,2227,2227,-8,-9,0
404,1535,-410,1955,1955,-6,-8,0
405,843,-371,-1761,-1761,-4,-6,0
406,-52,-362,-2600,-2600,-2,-5,0
407,-785,-386,-2600,-2600,-3,-6,0
408,-1169,-428,-2600,-2600,-3,-7,0
409,-1192,-471,-2600,-2600,-5,-8,0
410,-983,-510,-2600,-2600,-5,-9,0
411,-441,-538,-2600,-2600,-7,-10,0
412,570,-533,-2146,-2146,-7,-12,0
413,1386,-496,1795,1795,-9,-13,0
414,1643,-451,2102,2102,-8,-12,0
415,1935,-402,2472,2472,-7,-12,0
416,2343,-330,2600,2600,-5,-9,0
417,2207,-261,2600,2600,-4,-8,0
418,1855,-192,2600,2600,-1,-6,0
419,1083,-143,1967,1967,1,-3,0
420,-132,-134,-2362,-2362,2,-2,0
421,-1324,-166,-2600,-2600,3,0,0
422,-2232,-231,-2600,-2600,1,-2,0
423,-2632,-307,-2600,-2600,-1,-4,0
424,-2826,-391,-2600,-2600,-1,-5,0
425,-2753,-490,-2600,-2600,-3,-6,0
426,-1513,-549,-2600,-2600,-5,-8,0
427,23,-551,-2499,-2499,-5,-9,0
428,464,-535,-2049,-2049,-8,-10,0
429,465,-530,-2142,-2142,-8,-12,0
430,1041,-507,-1513,-1513,-9,-11,0
431,1624,-456,2155,2155,-9,-12,0
432,1620,-404,2150,2150,-8,-11,0
433,1462,-361,1989,1989,-7,-9,0
434,1409,-319,1974,1974,-6,-8,0
435,1254,-282,1870,1870,-4,-6,0
436,1011,-244,1673,1673,-2,-6,0
437,429,-215,-1928,-1928,-2,-4,0
438,-594,-224,-2600,-2600,-1,-4,0
439,-1333,-263,-2600,-2600,-3,-4,0
440,-1662,-311,-2600,-2600,-4,-6,0
441,-1908,-377,-2600,-2600,-5,-7,0
442,-1450,-437,-2600,-2600,-6,-8,0
443,48,-444,-2600,-2600,-8,-11,0
444,932,-414,-1612,-1612,-8,-10,0
445,875,-392,-1731,-1731,-9,-11,0
446,1138,-369,1527,1527,-10,-12,0
447,1793,-317,2303,2303,-9,-12,0
448,1934,-259,2487,2487,-9,-11,0
449,1728,-209,2293,2293,-7,-9,0
450,1570,-164,2199,2199,-4,-7,0
451,1415,-116,2134,2134,-3,-5,0
452,764,-79,-1520,-1520,-1,-4,0
453,-274,-78,-2600,-2600,0,-3,0
454,-1045,-113,-2600,-2600,-1,-2,0
455,-1296,-157,-2600,-2600,-1,-4,0
456,-1427,-204,-2600,-2600,-3,-6,0
457,-1486,-259,-2600,-2600,-5,-6,0
458,-1080,-308,-2600,-2600,-6,-8,0
459,458,-307,-2018,-2018,-7,-10,0
460,1665,-256,2399,2399,-9,-10,0
461,1676,-209,2390,2390,-8,-11,0
462,1809,-165,2573,2573,-7,-8,0
463,2410,-94,2600,2600,-5,-7,0
464,2462,-16,2600,2600,-2,-4,0
465,2067,64,2600,2600,0,-3,0
466,744,105,1833,1833,1,-1,0
467,-976,81,-2600,-2600,3,3,0
468,-1868,26,-2600,-2600,4,2,0
469,-2247,-34,-2600,-2600,1,1,0
470,-2623,-112,-2600,-2600,0,-1,0
471,-2794,-198,-2600,-2600,-3,-3,0
472,-2671,-295,-2600,-2600,-4,-3,0
473,-1271,-350,-2600,-2600,-5,-6,0
474,573,-334,-1645,-1645,-6,-7,0
475,939,-302,1738,1738,-7,-8,0
476,785,-288,-1517,-1517,-8,-8,0
477,1345,-256,2135,2135,-7,-7,0
478,1838,-199,2600,2600,-7,-7,0
479,1757,-144,2600,2600,-5,-6,0
480,1601,-93,2581,2581,-3,-4,0
481,1394,-39,2451,2451,-1,-2,0
482,613,-4,1634,1634,0,0,0
483,-942,-22,-2600,-2600,1,2,0
484,-1985,-80,-2600,-2600,2,2,0
485,-2338,-149,-2600,-2600,0,0,0
486,-2488,-222,-2600,-2600,-2,-1,0
487,-2634,-303,-2600,-2600,-4,-4,0
488,-2465,-392,-2600,-2600,-4,-4,0
489,-959,-436,-2600,-2600,-5,-6,0
490,622,-418,-1750,-1750,-8,-7,0
491,836,-390,-1555,-1555,-8,-8,0
492,747,-378,-1726,-1726,-8,-8,0
493,1306,-344,1902,1902,-8,-9,0
494,1627,-292,2284,2284,-8,-8,0
495,1441,-246,2089,2089,-7,-6,0
496,1184,-210,1831,1831,-5,-5,0
497,965,-179,1641,1641,-3,-4,0
498,623,-156,-1691,-1691,-2,-3,0
499,187,-143,-2156,-2156,-3,-2,0
500,-459,-150,-2600,-2600,-3,-2,0
501,-1054,-185,-2600,-2600,-4,-3,0
502,-1161,-226,-2600,-2600,-5,-5,0
503,-1044,-265,-2600,-2600,-7,-5,0
504,-686,-297,-2600,-2600,-8,-7,0
505,331,-299,-2272,-2272,-9,-8,0
506,1574,-259,2186,2186,-9,-9,0
507,2078,-202,2600,2600,-10,-9,0
508,2237,-144,2600,2600,-8,-7,0
509,2471,-73,2600,2600,-5,-5,0
510,2440,0,2600,2600,-3,-2,0
511,2175,74,2600,2600,-1,-1,0
512,1565,132,2600,2600,1,2,0
513,553,162,1751,1751,3,4,0
514,-609,155,-2505,-2505,4,5,0
515,-1532,115,-2600,-2600,4,6,0
516,-2082,58,-2600,-2600,3,4,0
517,-2544,-12,-2600,-2600,1,1,0
518,-2883,-98,-2600,-2600,-1,0,0
519,-3044,-203,-2600,-2600,-3,-2,0
520,-2356,-290,-2600,-2600,-3,-3,0
521,-973,-332,-2600,-2600,-5,-5,0
522,169,-335,-2118,-2118,-7,-6,0
523,804,-320,1551,1551,-8,-7,0
524,1390,-288,2176,2176,-9,-8,0
525,2074,-232,2600,2600,-7,-6,0
526,2575,-156,2600,2600,-6,-6,0
527,2628,-74,2600,2600,-4,-3,0
528,2501,6,2600,2600,-3,-2,0
529,2040,84,2600,2600,0,1,0
530,716,120,1911,1911,1,2,0
531,-539,112,-2491,-2491,3,3,0
532,-1283,78,-2600,-2600,3,4,0
533,-1727,35,-2600,-2600,2,2,0
534,-2277,-30,-2600,-2600,0,0,0
535,-2550,-106,-2600,-2600,-1,-2,0
536,-2494,-197,-2600,-2600,-3,-3,0
537,-1627,-261,-2600,-2600,-4,-5,0
538,-146,-275,-2461,-2461,-6,-6,0
539,838,-256,1642,1642,-7,-7,0
540,1271,-223,2091,2091,-8,-8,0
541,1659,-177,2544,2544,-7,-6,0
542,2086,-113,2600,2600,-5,-6,0
543,2113,-46,2600,2600,-3,-3,0
544,1961,14,2600,2600,-1,0,0
545,1627,77,2600,2600,0,1,0
546,386,102,1530,1530,1,3,0
547,-956,75,-2600,-2600,3,4,0
548,-1665,17,-2600,-2600,3,4,0
549,-1772,-52,-2600,-2600,1,1,0
550,-1440,-110,-2600,-2600,0,0,0
551,-889,-149,-2600,-2600,-3,-1,0
552,-362,-177,-2491,-2491,-4,-3,0
553,570,-177,1555,1555,-4,-5,0
554,1764,-138,2600,2600,-6,-6,0
555,2921,-58,2600,2600,-6,-4,0
556,3558,47,2600,2600,-2,-3,0
557,3628,153,2600,2600,-2,-1,0
558,3579,273,2600,2600,0,0,0
559,2687,371,2600,2600,3,2,0
560,1068,413,2600,2600,3,4,0
561,-5,412,1654,1654,5,5,0
562,-248,405,-1521,-1521,7,6,0
563,-428,399,-1648,-1648,6,6,0
564,-983,369,-2263,-2263,6,6,0
565,-1212,331,-2536,-2536,4,5,0
566,-1194,295,-2538,-2538,4,3,0
567,-1206,253,-2600,-2600,1,2,0
568,-1003,211,-2492,-2492,-1,-1,0
569,-287,188,-1736,-1736,-3,-1,0
570,1044,211,2600,2600,-3,-2,0
571,2136,271,2600,2600,-4,-3,0
572,2542,346,2600,2600,-1,0,0
573,2653,432,2600,2600,1,2,0
574,2484,516,2600,2600,2,3,0
575,1873,586,2600,2600,2,6,0
576,473,612,2600,2600,5,5,0
577,-602,595,-1583,-1583,6,8,0
578,-934,565,-1902,-1902,7,9,0
579,-1136,533,-2122,-2122,5,7,0
580,-1599,483,-2600,-2600,5,7,0
581,-1748,425,-2600,-2600,3,4,0
582,-1671,365,-2600,-2600,1,3,0
583,-1366,310,-2600,-2600,0,1,0
584,-409,284,-1642,-1642,-1,-1,0
585,954,302,2600,2600,-3,-3,0
586,1866,351,2600,2600,-4,-3,0
587,2387,423,2600,2600,-1,0,0
588,2519,507,2600,2600,0,1,0
589,2238,587,2600,2600,1,3,0
590,1745,654,2600,2600,4,4,0
591,1076,704,2600,2600,4,6,0
592,-357,706,1842,1842,6,7,0
593,-1675,656,-2600,-2600,8,8,0
594,-2000,595,-2600,-2600,6,9,0
595,-2114,533,-2600,-2600,7,6,0
596,-2346,457,-2600,-2600,3,5,0
597,-2321,380,-2600,-2600,1,2,0
598,-2091,296,-2600,-2600,0,1,0
599,-776,253,-2083,-2083,-1,-2,0
600,1141,285,2600,2600,-4,-4,0
601,1803,343,2600,2600,-3,-4,0
602,1837,387,2600,2600,-3,-2,0
603,2346,458,2600,2600,0,0,0
604,2498,542,2600,2600,2,3,0
605,2007,578,2600,2600,3,3,0
606,30,591,2086,2086,5,5,0
607,-1408,542,-2598,-2598,5,7,0
608,-1465,491,-2600,-2600,7,6,0
609,-1359,457,-2483,-2483,5,6,0
610,-1864,397,-2600,-2600,3,2,0
611,-2015,328,-2600,-2600,0,1,0
612,-1711,258,-2600,-2600,-1,-1,0
613,-438,226,-1844,-1844,-3,-3,0
614,1540,270,2600,2600,-4,-5,0
615,2166,340,2600,2600,-4,-4,0
616,2137,396,2600,2600,-2,-3,0
617,2473,474,2600,2600,0,-1,0
618,2466,555,2600,2600,2,2,0
619,2067,637,2600,2600,2,3,0
620,243,660,2324,2324,4,4,0
621,-1479,610,-2600,-2600,7,6,0
622,-1604,554,-2600,-2600,6,7,0
623,-1451,517,-2586,-2586,5,5,0
624,-1944,463,-2600,-2600,3,2,0
625,-2338,387,-2600,-2600,1,1,0
626,-2137,306,-2600,-2600,0,-2,0
627,-901,257,-2362,-2362,-2,-2,0
628,1038,289,2600,2600,-2,-5,0
629,1517,344,2600,2600,-4,-5,0
630,1286,374,2600,2600,-2,-2,0
631,1728,432,2600,2600,0,-1,0
632,1724,493,2600,2600,3,2,0
633,1213,549,2600,2600,3,3,0
634,-498,550,-1627,-1627,5,4,0
635,-2223,478,-2600,-2600,5,5,0
636,-2470,397,-2600,-2600,4,5,0
637,-2342,321,-2600,-2600,3,3,0
638,-2237,250,-2600,-2600,1,1,0
639,-2159,177,-2600,-2600,0,-1,0
640,-1872,107,-2600,-2600,-1,-3,0
641,-776,68,-2509,-2509,-3,-4,0
642,629,81,2083,2083,-5,-5,0
643,1103,116,2575,2575,-5,-7,0
644,1204,146,2600,2600,-3,-4,0
645,1665,202,2600,2600,-1,-3,0
646,1559,255,2600,2600,1,-1,0
647,1241,309,2600,2600,1,2,0
648,8,327,1586,1586,4,2,0
649,-1978,267,-2600,-2600,4,4,0
650,-2587,181,-2600,-2600,6,4,0
651,-2436,103,-2600,-2600,2,3,0
652,-2391,22,-2600,-2600,0,-1,0
653,-2254,-52,-2600,-2600,0,-2,0
654,-1963,-126,-2600,-2600,-1,-4,0
655,-739,-165,-2600,-2600,-4,-5,0
656,776,-146,1931,1931,-4,-7,0
657,1162,-108,2317,2317,-7,-7,0
658,1182,-80,2293,2293,-5,-7,0
659,1778,-29,2600,2600,-4,-6,0
