#start mode=1 prof=3 force=0 gear=HEAVY kp=9600.0 kd=48.0 vkp=6200.0 vki=31.0 lb=7.5 ea=21.9 rms=0.0 dead=1500 vbat=12.1
#seq,gyro,ang_c,ml,mr,el,er,inj
3234,-289,37,-1545,-1545,2,1,0
3235,-301,26,-1568,-1568,0,1,0
3236,-232,17,-1548,-1548,1,0,0
3237,-147,10,-1527,-1527,0,0,0
3238,-122,5,-1531,-1531,0,0,0
3239,-45,1,-1518,-1518,0,-1,0
3240,60,2,1528,1528,0,0,0
3241,102,5,1535,1535,0,-1,0
3242,76,7,1511,1511,-1,0,0
3243,42,7,-1506,-1506,0,0,0
3244,38,7,-1509,-1509,0,0,0
3245,38,7,-1510,-1510,0,0,0
3246,42,8,-1517,-1517,0,-1,0
3247,36,9,-1519,-1519,0,0,0
3248,30,9,-1520,-1520,0,0,0
3249,28,9,-1520,-1520,0,0,0
3250,25,8,-1532,-1532,0,-1,0
3251,27,8,-1529,-1529,0,0,0
3252,45,9,-1528,-1528,-1,0,0
3253,44,9,-1545,-1545,-1,-1,0
3254,41,9,-1540,-1540,0,0,0
3255,53,10,-1530,-1530,0,0,0
3256,58,11,-1533,-1533,-1,0,0
3257,57,11,-1538,-1538,0,-1,0
3258,72,12,-1524,-1524,0,0,0
3259,87,14,-1530,-1530,-1,-1,0
3260,90,15,-1520,-1520,0,0,0
3261,131,18,-1522,-1522,-2,-1,0
3262,202,23,1516,1516,0,-1,0
3263,220,29,1520,1520,-1,-1,0
3264,250,35,1551,1551,0,0,0
3265,262,43,1575,1575,0,0,0
3266,210,49,1554,1554,-1,0,0
3267,145,54,1535,1535,0,0,0
3268,84,56,1525,1525,1,0,0
3269,40,55,1507,1507,0,0,0
3270,38,55,1519,1519,0,1,0
3271,32,55,1518,1518,0,0,0
3272,4,54,1525,1525,1,1,0
3273,-12,53,1524,1524,0,1,0
3274,7,52,1538,1538,0,1,0
3275,19,51,1558,1558,2,0,0
3276,13,51,1549,1549,0,0,0
3277,-15,52,1542,1542,0,1,0
3278,-116,48,1503,1503,1,1,0
3279,-188,41,-1537,-1537,0,1,0
3280,-206,33,-1542,-1542,1,1,0
3281,-198,28,-1554,-1554,0,0,0
3282,-218,19,-1580,-1580,0,0,0
3283,-186,12,-1578,-1578,0,0,0
3284,-108,6,-1552,-1552,0,0,0
3285,-24,3,-1519,-1519,0,0,0
3286,40,4,1507,1507,0,0,0
3287,32,4,-1511,-1511,-1,0,0
3288,-11,3,-1533,-1533,0,0,0
3289,-9,1,-1545,-1545,0,-1,0
3290,16,1,-1534,-1534,0,0,0
3291,12,0,-1536,-1536,0,0,0
3292,1,0,-1561,-1561,-1,-1,0
3293,1,-1,-1558,-1558,0,0,0
3294,3,-1,-1585,-1585,-2,-1,0
3295,4,-2,-1578,-1578,0,0,0
3296,9,-4,-1592,-1592,-1,-1,0
3297,22,-4,-1588,-1588,-1,0,0
3298,60,-6,-1574,-1574,0,-1,0
3299,210,-3,-1520,-1520,-2,-1,0
3300,362,7,1565,1565,0,-1,0
3301,360,18,1566,1566,-1,-1,0
3302,336,25,1554,1554,-1,-1,0
3303,394,37,1607,1607,0,0,0
3304,365,47,1605,1605,0,-1,0
3305,300,56,1604,1604,0,1,0
3306,229,63,1584,1584,0,0,0
3307,157,68,1560,1560,0,0,0
3308,85,70,1544,1544,0,1,0
3309,36,69,1543,1543,1,1,0
3310,55,70,1551,1551,0,0,0
3311,77,72,1584,1584,1,1,0
3312,31,75,1572,1572,0,1,0
3313,-96,70,1530,1530,2,1,0
3314,-67,65,1541,1541,0,1,0
3315,3,65,1576,1576,1,0,0
3316,-49,64,1571,1571,1,2,0
3317,-200,56,-1510,-1510,0,1,0
3318,-225,47,-1522,-1522,2,0,0
3319,-200,42,-1517,-1517,0,1,0
3320,-251,33,-1554,-1554,1,0,0
3321,-193,24,-1537,-1537,0,1,0
3322,-89,19,-1503,-1503,0,0,0
3323,20,17,1527,1527,0,-1,0
3324,114,19,1569,1569,0,0,0
3325,137,23,1578,1578,0,0,0
3326,112,26,1564,1564,0,0,0
3327,92,28,1553,1553,0,0,0
3328,83,29,1546,1546,0,0,0
3329,85,31,1546,1546,0,0,0
3330,59,33,1543,1543,1,0,0
3331,-7,31,1507,1507,0,0,0
3332,3,30,1518,1518,0,1,0
3333,20,31,1541,1541,2,0,0
3334,-37,31,1508,1508,0,0,0
3335,-113,26,-1529,-1529,0,1,0
3336,-83,22,-1514,-1514,1,0,0
3337,-93,20,-1527,-1527,0,0,0
3338,-153,13,-1568,-1568,0,0,0
3339,-87,8,-1545,-1545,0,0,0
3340,23,8,1503,1503,0,0,0
3341,76,10,1526,1526,0,0,0
3342,48,11,1502,1502,0,-1,0
3343,24,10,-1511,-1511,0,0,0
3344,25,10,-1512,-1512,0,0,0
3345,10,10,-1519,-1519,0,0,0
3346,-7,9,-1530,-1530,0,0,0
3347,-4,8,-1549,-1549,-1,-1,0
3348,8,8,-1542,-1542,0,0,0
3349,-1,7,-1554,-1554,0,-1,0
3350,-14,6,-1557,-1557,0,0,0
3351,-16,4,-1577,-1577,-1,-1,0
3352,-18,2,-1594,-1594,-1,-1,0
3353,5,1,-1587,-1587,0,-1,0
3354,38,0,-1575,-1575,-1,0,0
3355,123,1,-1534,-1534,0,-1,0
3356,142,5,-1532,-1532,-1,-1,0
3357,121,7,-1550,-1550,0,-2,0
3358,184,11,-1534,-1534,-2,-1,0
3359,284,19,1536,1536,0,0,0
3360,279,26,1523,1523,-1,-2,0
3361,311,34,1540,1540,-1,-1,0
3362,348,45,1584,1584,0,0,0
3363,311,55,1569,1569,-1,-1,0
3364,245,62,1558,1558,0,0,0
3365,178,68,1543,1543,0,0,0
3366,114,71,1545,1545,1,1,0
3367,74,71,1532,1532,0,0,0
3368,74,72,1537,1537,0,0,0
3369,76,73,1563,1563,1,1,0
3370,57,74,1564,1564,0,1,0
3371,13,73,1562,1562,1,1,0
3372,-46,71,1536,1536,0,1,0
3373,-110,67,1506,1506,0,1,0
3374,-127,65,1519,1519,2,1,0
3375,-218,59,-1529,-1529,0,1,0
3376,-297,48,-1576,-1576,1,0,0
3377,-276,38,-1576,-1576,0,1,0
3378,-240,29,-1578,-1578,0,0,0
3379,-172,21,-1560,-1560,0,0,0
3380,-77,17,-1525,-1525,0,0,0
3381,14,15,1501,1501,-1,0,0
3382,63,16,1522,1522,0,0,0
3383,51,17,1515,1515,0,0,0
3384,19,16,-1504,-1504,0,0,0
3385,21,16,-1505,-1505,0,0,0
3386,47,16,1506,1506,-1,1,0
3387,48,17,1506,1506,0,0,0
3388,36,17,-1502,-1502,0,0,0
3389,39,17,-1510,-1510,-1,0,0
3390,47,17,-1506,-1506,0,0,0
3391,42,18,-1507,-1507,0,0,0
3392,42,18,-1507,-1507,0,0,0
3393,51,18,-1511,-1511,0,-1,0
3394,46,19,-1511,-1511,0,0,0
3395,41,19,-1522,-1522,-1,0,0
3396,48,20,-1515,-1515,0,0,0
3397,52,20,-1530,-1530,-1,-1,0
3398,45,21,-1528,-1528,0,0,0
3399,49,21,-1532,-1532,0,-1,0
3400,85,23,-1517,-1517,-1,0,0
3401,84,24,-1541,-1541,-1,-2,0
3402,109,25,-1517,-1517,0,0,0
3403,178,26,1505,1505,-1,-1,0
3404,316,34,1589,1589,0,0,0
3405,337,45,1607,1607,0,-1,0
3406,284,53,1598,1598,0,0,0
3407,263,60,1592,1592,0,-1,0
3408,213,67,1591,1591,0,1,0
3409,152,71,1581,1581,1,0,0
3410,90,73,1567,1567,0,1,0
3411,55,73,1570,1570,2,0,0
3412,83,74,1592,1592,0,1,0
3413,111,77,1624,1624,1,1,0
3414,98,81,1633,1633,1,1,0
3415,-3,84,1610,1610,2,1,0
3416,-204,77,1506,1506,0,1,0
3417,-297,66,-1540,-1540,1,1,0
3418,-330,54,-1551,-1551,1,2,0
3419,-270,46,-1525,-1525,2,0,0
3420,-279,37,-1543,-1543,0,1,0
3421,-281,27,-1559,-1559,1,0,0
3422,-192,19,-1538,-1538,0,0,0
3423,-137,13,-1529,-1529,0,0,0
3424,-65,9,-1509,-1509,0,0,0
3425,44,8,1534,1534,0,0,0
3426,111,12,1553,1553,0,-1,0
3427,87,14,1540,1540,0,0,0
3428,53,15,1521,1521,0,0,0
3429,40,15,1511,1511,0,0,0
3430,38,15,1508,1508,0,0,0
3431,33,15,1504,1504,0,0,0
3432,31,16,1501,1501,0,0,0
3433,29,16,-1501,-1501,0,0,0
3434,-12,15,-1523,-1523,0,0,0
3435,-11,13,-1514,-1514,0,1,0
3436,22,14,-1511,-1511,0,-1,0
3437,30,14,-1507,-1507,0,0,0
3438,22,14,-1522,-1522,-1,0,0
3439,9,13,-1528,-1528,0,0,0
3440,-13,12,-1548,-1548,0,-1,0
3441,-24,11,-1561,-1561,-1,0,0
3442,-14,9,-1576,-1576,-1,-1,0
3443,6,8,-1560,-1560,0,0,0
3444,2,7,-1578,-1578,-1,-1,0
3445,22,5,-1564,-1564,0,0,0
3446,84,7,-1546,-1546,-1,-1,0
3447,83,8,-1556,-1556,-1,-1,0
3448,105,9,-1555,-1555,-1,-1,0
3449,216,15,-1505,-1505,-1,-1,0
3450,278,22,1535,1535,0,-1,0
3451,290,29,1550,1550,-1,0,0
3452,328,39,1558,1558,-2,-1,0
3453,326,48,1572,1572,0,-1,0
3454,274,57,1569,1569,0,0,0
3455,214,63,1558,1558,0,0,0
3456,154,67,1543,1543,0,0,0
3457,95,70,1535,1535,0,1,0
3458,46,70,1527,1527,1,0,0
3459,37,69,1545,1545,1,1,0
3460,32,69,1542,1542,0,0,0
3461,10,68,1549,1549,1,1,0
3462,5,67,1563,1563,1,1,0
3463,24,67,1576,1576,0,1,0
3464,-15,68,1570,1570,1,1,0
3465,-178,64,-1510,-1510,1,0,0
3466,-291,52,-1564,-1564,1,1,0
3467,-234,44,-1555,-1555,0,0,0
3468,-219,36,-1555,-1555,0,1,0
3469,-184,28,-1554,-1554,0,0,0
3470,-90,23,-1511,-1511,0,1,0
3471,9,22,1526,1526,0,0,0
3472,65,23,1538,1538,0,-1,0
3473,56,24,1521,1521,-1,0,0
3474,34,24,1518,1518,0,1,0
3475,27,23,1511,1511,0,0,0
3476,29,24,1511,1511,0,0,0
3477,-6,24,1511,1511,1,1,0
3478,-31,21,-1509,-1509,0,0,0
3479,-5,21,-1501,-1501,0,0,0
3480,-29,19,-1516,-1516,0,0,0
3481,-60,16,-1537,-1537,0,0,0
3482,-15,13,-1521,-1521,0,0,0
3483,49,13,1507,1507,0,0,0
3484,60,15,1503,1503,-1,0,0
3485,30,15,-1511,-1511,0,0,0
3486,23,14,-1515,-1515,0,0,0
3487,46,15,-1504,-1504,0,0,0
3488,41,15,-1506,-1506,0,0,0
3489,24,15,-1534,-1534,-1,-1,0
3490,27,15,-1540,-1540,-1,0,0
3491,33,15,-1532,-1532,0,0,0
3492,34,15,-1548,-1548,-1,-1,0
3493,33,15,-1553,-1553,0,-1,0
3494,32,15,-1556,-1556,-1,0,0
3495,30,15,-1550,-1550,0,0,0
3496,61,15,-1559,-1559,-2,-1,0
3497,116,17,-1521,-1521,0,0,0
3498,204,22,1514,1514,-1,-1,0
3499,231,25,1530,1530,0,-1,0
3500,312,33,1566,1566,-1,-1,0
3501,354,43,1597,1597,0,-1,0
3502,340,53,1611,1611,0,0,0
3503,287,61,1603,1603,0,0,0
3504,225,68,1587,1587,0,0,0
3505,163,72,1579,1579,0,1,0
3506,110,75,1570,1570,1,0,0
3507,88,77,1573,1573,0,1,0
3508,84,79,1592,1592,1,1,0
3509,91,81,1594,1594,0,0,0
3510,62,85,1611,1611,2,1,0
3511,-66,82,1550,1550,1,0,0
3512,-74,77,1553,1553,1,1,0
3513,-6,77,1587,1587,0,1,0
3514,-131,74,1555,1555,2,2,0
3515,-315,62,-1548,-1548,1,0,0
3516,-281,53,-1534,-1534,1,1,0
3517,-266,45,-1538,-1538,0,1,0
3518,-291,34,-1544,-1544,2,1,0
3519,-248,24,-1549,-1549,0,0,0
3520,-161,17,-1528,-1528,0,0,0
3521,-52,13,1520,1520,1,0,0
3522,16,13,1540,1540,0,0,0
3523,44,13,1544,1544,0,0,0
3524,80,15,1556,1556,0,0,0
3525,59,17,1542,1542,0,0,0
3526,8,16,1520,1520,0,1,0
3527,27,16,1523,1523,0,0,0
3528,33,18,1523,1523,0,0,0
3529,-63,16,-1527,-1527,0,0,0
3530,-90,11,-1539,-1539,0,1,0
3531,-30,11,-1515,-1515,0,0,0
3532,-77,7,-1545,-1545,0,0,0
3533,-41,3,-1545,-1545,-1,0,0
3534,40,4,-1508,-1508,0,0,0
3535,41,5,-1518,-1518,0,-1,0
3536,-2,4,-1548,-1548,-1,0,0
3537,-27,2,-1569,-1569,-1,0,0
3538,-18,1,-1572,-1572,0,-1,0
3539,-6,0,-1573,-1573,-1,0,0
3540,-18,0,-1595,-1595,0,-2,0
3541,-35,-2,-1607,-1607,-1,0,0
3542,-39,-5,-1623,-1623,-1,-1,0
3543,15,-8,-1611,-1611,-1,-1,0
3544,177,-7,-1552,-1552,-1,-2,0
3545,394,3,1557,1557,-1,-1,0
3546,411,16,1572,1572,-1,-1,0
3547,384,27,1565,1565,-1,-1,0
3548,364,37,1573,1573,0,-1,0
3549,315,46,1563,1563,-1,0,0
3550,255,54,1545,1545,0,-1,0
3551,196,60,1546,1546,1,0,0
3552,133,63,1529,1529,0,0,0
3553,70,65,1519,1519,0,1,0
3554,1,65,1501,1501,1,0,0
3555,-35,62,-1506,-1506,1,0,0
3556,-3,60,1518,1518,1,0,0
3557,31,61,1544,1544,0,1,0
3558,17,60,1545,1545,1,0,0
3559,-5,59,1540,1540,0,1,0
3560,-45,56,1513,1513,0,0,0
3561,-72,53,1523,1523,2,1,0
3562,-76,50,1511,1511,0,0,0
3563,-77,47,1510,1510,1,0,0
3564,-100,44,0,0,0,1,0
3565,-151,39,-1535,-1535,0,0,0
3566,-156,33,-1542,-1542,1,0,0
3567,-128,27,-1529,-1529,0,1,0
3568,-105,22,-1530,-1530,0,0,0
3569,-28,19,-1503,-1503,0,0,0
3570,53,20,1512,1512,-1,-1,0
3571,69,22,1520,1520,0,0,0
3572,37,22,1504,1504,0,0,0
3573,19,21,-1507,-1507,0,0,0
3574,23,21,-1505,-1505,0,0,0
3575,24,21,-1506,-1506,0,0,0
3576,20,20,-1509,-1509,0,0,0
3577,32,20,-1503,-1503,0,0,0
3578,35,20,-1512,-1512,-1,0,0
3579,23,20,-1527,-1527,0,-1,0
3580,23,20,-1524,-1524,0,0,0
3581,29,20,-1529,-1529,-1,0,0
3582,27,20,-1547,-1547,-1,-1,0
3583,26,19,-1552,-1552,0,-1,0
3584,29,19,-1564,-1564,-1,-1,0
3585,29,19,-1566,-1566,-1,0,0
3586,50,16,-1560,-1560,0,-1,0
3587,227,19,1507,1507,-2,-1,0
3588,370,30,1589,1589,0,-1,0
3589,362,41,1587,1587,-1,-1,0
3590,340,51,1599,1599,0,0,0
3591,288,60,1594,1594,0,0,0
3592,229,67,1581,1581,0,0,0
3593,171,71,1565,1565,0,0,0
3594,131,74,1575,1575,1,1,0
3595,128,76,1587,1587,0,1,0
3596,120,79,1617,1617,2,1,0
3597,93,80,1621,1621,1,1,0
3598,77,82,1616,1616,0,1,0
3599,59,84,1623,1623,1,1,0
3600,-108,85,1565,1565,2,1,0
3601,-367,72,-1563,-1563,1,1,0
3602,-331,59,-1552,-1552,0,2,0
3603,-247,51,-1514,-1514,1,1,0
3604,-296,42,-1551,-1551,1,0,0
3605,-352,29,-1585,-1585,1,1,0
3606,-273,19,-1572,-1572,0,0,0
3607,-164,11,-1540,-1540,0,0,0
3608,-53,8,1510,1510,1,0,0
3609,54,7,1549,1549,0,0,0
3610,119,10,1574,1574,0,0,0
3611,109,13,1565,1565,0,0,0
3612,72,15,1544,1544,0,0,0
3613,39,15,1523,1523,0,0,0
3614,14,15,1516,1516,0,1,0
3615,12,14,1509,1509,0,0,0
3616,16,14,1517,1517,0,1,0
3617,5,15,1507,1507,0,0,0
3618,-47,13,-1523,-1523,0,0,0
3619,-63,10,-1528,-1528,0,1,0
3620,-24,9,-1514,-1514,0,0,0
3621,-57,6,-1537,-1537,0,0,0
3622,-37,3,-1534,-1534,0,0,0
3623,36,3,-1512,-1512,-1,0,0
3624,40,4,-1520,-1520,0,-1,0
3625,-5,3,-1541,-1541,0,0,0
3626,-32,1,-1584,-1584,-2,-1,0
3627,-20,0,-1585,-1585,0,-1,0
3628,-8,0,-1584,-1584,0,-1,0
3629,-23,-2,-1595,-1595,-1,0,0
3630,-34,-4,-1616,-1616,-1,-1,0
3631,-17,-7,-1622,-1622,0,-2,0
3632,97,-9,-1589,-1589,-2,-1,0
3633,284,-1,1512,1512,-1,0,0
3634,320,8,1521,1521,-1,-2,0
3635,352,16,1551,1551,0,-1,0
3636,420,27,1578,1578,-2,-1,0
3637,442,40,1608,1608,0,-1,0
3638,390,52,1610,1610,0,0,0
3639,331,62,1604,1604,0,0,0
3640,271,70,1594,1594,0,0,0
3641,211,76,1581,1581,0,0,0
3642,146,80,1592,1592,2,1,0
3643,76,82,1561,1561,0,0,0
3644,17,82,1555,1555,1,1,0
3645,-49,81,1530,1530,0,1,0
3646,-154,76,-1507,-1507,1,1,0
3647,-251,69,-1546,-1546,1,1,0
3648,-277,59,-1567,-1567,1,0,0
3649,-239,50,-1555,-1555,0,1,0
3650,-228,41,-1567,-1567,0,0,0
3651,-161,34,-1548,-1548,0,0,0
3652,-65,30,-1521,-1521,0,-1,0
3653,29,29,1519,1519,0,0,0
3654,80,31,1532,1532,-1,0,0
3655,56,32,1501,1501,-1,-1,0
3656,19,31,-1515,-1515,0,0,0
3657,30,31,-1508,-1508,0,0,0
3658,47,32,1502,1502,0,0,0
3659,41,32,-1509,-1509,0,-1,0
3660,40,32,-1526,-1526,-1,-1,0
3661,53,32,-1515,-1515,0,0,0
3662,52,33,-1509,-1509,0,0,0
3663,38,32,-1524,-1524,0,-1,0
3664,92,32,-1503,-1503,-1,0,0
3665,173,37,1547,1547,0,0,0
3666,130,41,1524,1524,0,-1,0
3667,88,42,1510,1510,0,0,0
3668,159,45,1542,1542,-1,0,0
3669,184,51,1565,1565,0,0,0
3670,119,55,1552,1552,1,0,0
3671,53,55,1533,1533,0,1,0
3672,34,55,1524,1524,0,0,0
3673,59,55,1546,1546,1,0,0
3674,76,57,1565,1565,0,1,0
3675,67,58,1579,1579,1,1,0
3676,68,59,1585,1585,0,1,0
3677,72,60,1611,1611,2,1,0
3678,64,62,1599,1599,0,0,0
3679,-9,65,1579,1579,1,1,0
3680,-154,59,1515,1515,1,1,0
3681,-255,50,-1544,-1544,0,1,0
3682,-338,38,-1577,-1577,2,1,0
3683,-253,28,-1550,-1550,0,1,0
3684,-175,25,-1518,-1518,1,0,0
3685,-285,14,-1584,-1584,0,1,0
3686,-269,4,-1598,-1598,0,0,0
3687,-161,-3,-1565,-1565,0,0,0
3688,-46,-6,-1530,-1530,0,-1,0
3689,46,-6,1507,1507,0,0,0
3690,77,-4,-1501,-1501,-1,-1,0
3691,43,-3,-1517,-1517,0,0,0
3692,4,-4,-1546,-1546,0,-1,0
3693,14,-5,-1552,-1552,-1,0,0
3694,49,-6,-1555,-1555,-1,-1,0
3695,124,-4,-1521,-1521,0,-1,0
3696,137,0,-1525,-1525,-1,-1,0
3697,96,1,-1535,-1535,0,0,0
3698,117,3,-1536,-1536,-1,-1,0
3699,148,7,-1519,-1519,0,-1,0
3700,161,10,-1521,-1521,-1,-1,0
3701,234,16,1511,1511,-1,-1,0
3702,272,23,1538,1538,-1,0,0
3703,282,31,1551,1551,0,-1,0
3704,282,39,1551,1551,-1,-1,0
3705,258,47,1559,1559,0,0,0
3706,197,53,1546,1546,0,0,0
3707,132,57,1528,1528,0,0,0
3708,73,58,1518,1518,0,1,0
3709,53,58,1523,1523,1,0,0
3710,58,59,1538,1538,0,1,0
3711,53,59,1536,1536,0,0,0
3712,28,59,1545,1545,1,1,0
3713,8,58,1532,1532,0,0,0
3714,16,58,1553,1553,0,2,0
3715,22,58,1570,1570,2,0,0
3716,6,59,1566,1566,0,1,0
3717,-106,57,1522,1522,1,1,0
3718,-226,49,-1552,-1552,0,0,0
3719,-257,39,-1564,-1564,0,2,0
3720,-216,30,-1553,-1553,1,0,0
3721,-175,26,-1537,-1537,0,1,0
3722,-214,17,-1574,-1574,0,0,0
3723,-142,10,-1554,-1554,0,0,0
3724,-38,7,-1514,-1514,0,0,0
3725,31,6,1502,1502,-1,0,0
3726,49,7,1508,1508,0,0,0
3727,18,7,-1510,-1510,0,0,0
3728,-5,6,-1524,-1524,0,0,0
3729,21,5,-1514,-1514,0,0,0
3730,39,6,-1527,-1527,-1,-1,0
3731,22,5,-1533,-1533,0,0,0
3732,12,5,-1537,-1537,0,0,0
3733,11,4,-1557,-1557,-2,0,0
3734,15,4,-1561,-1561,0,-1,0
3735,22,4,-1563,-1563,-1,0,0
3736,21,3,-1568,-1568,0,-1,0
3737,24,3,-1571,-1571,-1,0,0
3738,66,4,-1563,-1563,-1,-1,0
3739,114,5,-1539,-1539,-1,0,0
3740,203,9,1507,1507,0,-1,0
3741,260,13,1527,1527,-1,-1,0
3742,351,23,1571,1571,-1,-1,0
3743,357,33,1595,1595,0,0,0
3744,323,43,1588,1588,0,-1,0
3745,266,51,1578,1578,0,0,0
3746,199,56,1571,1571,0,1,0
3747,134,60,1548,1548,0,0,0
3748,84,62,1541,1541,1,0,0
3749,68,64,1547,1547,0,1,0
3750,69,65,1569,1569,1,1,0
3751,82,66,1574,1574,0,0,0
3752,49,69,1589,1589,2,1,0
3753,-53,66,1539,1539,1,0,0
3754,-44,62,1543,1543,0,1,0
3755,19,63,1577,1577,1,0,0
3756,-62,62,1569,1569,2,2,0
3757,-225,53,-1520,-1520,0,1,0
3758,-248,45,-1541,-1541,1,0,0
3759,-219,39,-1525,-1525,1,1,0
3760,-263,29,-1568,-1568,0,0,0
3761,-243,20,-1569,-1569,1,0,0
3762,-165,12,-1540,-1540,1,0,0
3763,-59,8,-1503,-1503,0,0,0
3764,24,7,1527,1527,0,0,0
3765,74,9,1535,1535,0,-1,0
3766,90,11,1540,1540,0,0,0
3767,76,13,1531,1531,0,0,0
3768,22,13,1502,1502,0,0,0
3769,2,12,-1512,-1512,0,0,0
3770,16,12,-1507,-1507,0,0,0
3771,-6,11,-1511,-1511,1,0,0
3772,-24,9,-1523,-1523,0,0,0
3773,5,8,-1524,-1524,-1,0,0
3774,47,9,-1504,-1504,0,0,0
3775,44,9,-1505,-1505,0,0,0
3776,30,9,-1523,-1523,0,-1,0
3777,19,9,-1527,-1527,0,0,0
3778,-1,9,-1546,-1546,-1,0,0
3779,-7,7,-1567,-1567,-1,-1,0
3780,13,7,-1563,-1563,0,-1,0
3781,13,7,-1558,-1558,0,0,0
3782,8,4,-1567,-1567,-1,0,0
3783,69,5,-1543,-1543,0,-1,0
3784,100,7,-1528,-1528,-1,0,0
3785,76,8,-1543,-1543,0,-1,0
3786,102,10,-1551,-1551,-2,-1,0
3787,149,13,-1524,-1524,0,-1,0
3788,203,18,-1503,-1503,-1,-1,0
3789,229,24,1517,1517,-1,0,0
3790,279,31,1550,1550,0,-1,0
3791,311,40,1555,1555,-2,-1,0
3792,288,48,1555,1555,0,-1,0
3793,276,56,1571,1571,0,0,0
3794,221,63,1562,1562,0,0,0
3795,157,68,1545,1545,0,0,0
3796,94,69,1535,1535,0,1,0
3797,67,70,1557,1557,2,1,0
3798,69,71,1569,1569,0,1,0
3799,59,72,1573,1573,1,0,0
3800,32,71,1567,1567,0,1,0
3801,23,71,1578,1578,1,1,0
3802,16,71,1577,1577,0,1,0
3803,-80,71,1554,1554,2,1,0
3804,-265,63,-1552,-1552,0,0,0
3805,-289,52,-1563,-1563,1,1,0
3806,-223,45,-1539,-1539,0,1,0
3807,-257,35,-1565,-1565,0,1,0
3808,-211,26,-1562,-1562,0,0,0
3809,-112,21,-1528,-1528,0,0,0
3810,-9,18,1511,1511,0,0,0
3811,73,20,1546,1546,0,0,0
3812,77,22,1545,1545,0,0,0
3813,38,22,1522,1522,0,0,0
3814,23,21,1520,1520,0,1,0
3815,24,22,1518,1518,0,0,0
3816,-25,21,-1511,-1511,0,0,0
3817,-31,18,-1520,-1520,0,0,0
3818,4,18,-1506,-1506,0,0,0
3819,-26,16,-1525,-1525,0,0,0
3820,-13,13,-1523,-1523,0,0,0
3821,39,13,-1509,-1509,-1,0,0
3822,49,14,-1504,-1504,0,0,0
3823,24,14,-1525,-1525,0,-1,0
3824,13,13,-1540,-1540,-1,0,0
3825,27,13,-1550,-1550,-1,-1,0
3826,23,13,-1546,-1546,0,0,0
3827,14,13,-1566,-1566,-1,-1,0
3828,19,12,-1567,-1567,-1,0,0
3829,47,12,-1557,-1557,0,-1,0
3830,87,13,-1559,-1559,-2,-1,0
3831,172,16,-1514,-1514,0,-1,0
3832,277,20,1531,1531,-1,-1,0
3833,382,31,1596,1596,0,-1,0
3834,353,42,1592,1592,-1,0,0
3835,328,51,1601,1601,0,0,0
3836,306,60,1609,1609,0,0,0
3837,250,67,1598,1598,0,0,0
3838,190,73,1581,1581,0,0,0
3839,126,76,1559,1559,0,0,0
3840,67,78,1557,1557,1,1,0
3841,42,78,1556,1556,0,1,0
3842,72,78,1590,1590,1,1,0
3843,92,83,1620,1620,1,1,0
3844,-28,83,1566,1566,1,0,0
3845,-125,77,1526,1526,1,1,0
3846,-52,73,1569,1569,1,1,0
3847,-63,73,1573,1573,1,1,0
3848,-285,63,-1534,-1534,1,1,0
3849,-331,51,-1561,-1561,1,1,0
3850,-270,43,-1553,-1553,0,0,0
3851,-268,33,-1554,-1554,1,1,0
3852,-193,25,-1539,-1539,0,0,0
3853,-85,20,-1503,-1503,0,0,0
3854,25,18,1529,1529,0,-1,0
3855,113,21,1569,1569,0,0,0
3856,109,24,1564,1564,0,0,0
3857,71,26,1543,1543,0,0,0
3858,50,26,1539,1539,1,0,0
3859,45,27,1543,1543,1,0,0
3860,23,27,1527,1527,0,0,0
3861,-48,24,-1514,-1514,0,0,0
3862,-41,22,-1506,-1506,1,0,0
3863,-30,21,-1507,-1507,0,0,0
3864,-73,18,-1534,-1534,0,0,0
3865,-57,15,-1532,-1532,0,0,0
3866,8,15,-1515,-1515,0,-1,0
3867,35,15,-1503,-1503,0,0,0
3868,30,15,-1515,-1515,-1,0,0
3869,29,15,-1525,-1525,0,-1,0
3870,14,15,-1540,-1540,0,-1,0
3871,-15,14,-1561,-1561,-1,0,0
3872,-19,12,-1580,-1580,-1,-1,0
3873,-2,9,-1578,-1578,0,-1,0
3874,90,10,-1536,-1536,-1,0,0
3875,136,14,-1512,-1512,0,-1,0
3876,94,16,-1543,-1543,-1,-1,0
3877,119,17,-1540,-1540,-1,-1,0
3878,178,22,-1515,-1515,-1,-1,0
3879,217,28,1512,1512,-1,0,0
3880,257,34,1539,1539,0,-1,0
3881,303,42,1561,1561,-1,-1,0
3882,299,51,1571,1571,0,-1,0
3883,243,59,1563,1563,0,0,0
3884,179,64,1549,1549,0,0,0
3885,116,67,1530,1530,0,0,0
3886,72,68,1527,1527,0,1,0
3887,69,69,1541,1541,0,1,0
3888,74,70,1556,1556,1,0,0
3889,59,71,1560,1560,0,1,0
3890,28,70,1554,1554,0,1,0
3891,14,69,1554,1554,1,0,0
3892,13,69,1570,1570,0,2,0
3893,-24,70,1576,1576,2,1,0
3894,-180,65,-1513,-1513,0,0,0
3895,-293,54,-1567,-1567,1,1,0
3896,-228,46,-1544,-1544,0,1,0
3897,-219,38,-1546,-1546,0,1,0
3898,-225,29,-1568,-1568,0,0,0
3899,-135,23,-1539,-1539,0,0,0
3900,-32,20,1501,1501,0,0,0
